id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1587,FALSE,/9JvO9d5VgQ9Cy0bbAdBAyKK7pWd.jpg,"[10749, 18]",en,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",9.740842,/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg,12/17/1993,What's Eating Gilbert Grape,FALSE,7.6,1023
244267,FALSE,/1IfS3Y7D6ITaXU2pHKuxHuFyW3G.jpg,"[878, 18]",en,I Origins,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory.",9.640742,/wyC666XyqCGlPEkmS7JkvoWYduF.jpg,7/18/2014,I Origins,FALSE,7.5,1137
25196,FALSE,/zda3EYoToeF0We2UhxxPF9NenVd.jpg,"[18, 10402, 10749]",en,Crazy Heart,"When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?",9.555888,/tUyhwp36YykNKpqpEfauCavuDbK.jpg,12/16/2009,Crazy Heart,FALSE,6.7,296
17473,FALSE,/mX7mlE1kaGohnSVDMSTlrvisYf7.jpg,"[18, 10749]",en,The Room,"Johnny is a successful banker with great respect for and dedication to the people in his life, especially his future wife Lisa. The happy-go-lucky guy sees his world fall apart when his friends begin to betray him one-by-one.",9.493404,/aUC39cFC2KO8CJ0EV0ijIJRr3PT.jpg,6/27/2003,The Room,FALSE,4.3,206
1546,FALSE,/8YZ1bmn9Xbb89wu20GMVYgqjqO.jpg,"[35, 18]",en,Thumbsucker,"Justin, a teenager boy, throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb.",9.481728,/zEL3Wj4VHr3Hzn4FUmFQn2IIkBo.jpg,1/23/2005,Thumbsucker,FALSE,6.2,70
9388,FALSE,/cv6GPeRbvlS0Vp9zVSu954nhxtR.jpg,"[35, 18]",en,Thank You for Smoking,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",9.380513,/v8PKsbAGIvAhKbbRUjdQ3jgFD2S.jpg,9/5/2005,Thank You for Smoking,FALSE,7.1,715
68924,FALSE,/Gv0ljEi6hJd4WI8wHprTXZlw8N.jpg,[18],en,The Ice Storm,"In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.",9.349149,/e3j1Pn67bWos1pnBDE9GJNeAtcT.jpg,9/27/1997,The Ice Storm,FALSE,6.9,183
1365,FALSE,/rNLu39wGShIXz0W28tJqGc44VOz.jpg,"[18, 10749]",en,Monster's Ball,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",9.278208,/8tQ2ZtUJ4bxxUF1slc6DKBXOtTN.jpg,11/11/2001,Monster's Ball,FALSE,6.6,269
2142,FALSE,/ltq1i8ienPm7OSdOXl3o8ROgmKc.jpg,"[28, 80, 18]",en,Cop Land,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",9.237543,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg,8/15/1997,Cop Land,FALSE,6.6,408
370663,FALSE,/okSVtwaS8DqLHGe1QQgREf2haCy.jpg,"[18, 10749]",en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,9.219493,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,2/10/2017,Below Her Mouth,FALSE,6.2,140
43923,FALSE,/u3kOcfdPhZXdYM1axAkU5sPYZS9.jpg,"[35, 18]",en,It's Kind of a Funny Story,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,9.163578,/wADblWdHMk2SIaZRBazTGOTBf4w.jpg,7/6/2010,It's Kind of a Funny Story,FALSE,6.9,724
2016,FALSE,/uVUqJ7tsyAWoM7uxSeE76t86h0t.jpg,"[18, 36, 10752]",fr,Indigènes,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.",9.158411,/kVXGxm7xEjz5cFEXqwWf1bjYOBE.jpg,5/25/2006,Days of Glory,FALSE,6.7,102
13008,FALSE,/cE7Z7hCqDWoO8a9rhQjfIItpeT1.jpg,"[80, 18]",en,An American Crime,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.",9.156016,/62kJ9k0NtRV2QMvZAhl3jdTbnaK.jpg,7/27/2007,An American Crime,FALSE,7.3,176
231576,FALSE,/qPQ6UyQuyteZEDxbGDaE04SswFO.jpg,"[18, 35]",en,Wish I Was Here,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",9.151493,/8b54J6gCM27QodPBoBWAcC9JHnd.jpg,1/18/2014,Wish I Was Here,FALSE,6.4,316
13195,FALSE,/fKU6XKfmyEuoXjmhkQ8IOIMvpUk.jpg,"[80, 18, 53]",en,Flawless,"A female executive (Demi Moore) and a night janitor (Michael Caine) conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.",9.138984,/4VxDg0P8eGhPpplvSwpz2hARIig.jpg,9/1/2007,Flawless,FALSE,6.6,150
12498,FALSE,/8EYj7lENYgLab54yuGP7X4EWOA9.jpg,[18],en,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",9.131423,/tUQRe2VQWdiIdSjpD28w7Rm8Ccb.jpg,8/30/1996,Sling Blade,FALSE,7.4,247
242095,FALSE,/h46PKAt7gicRMzZGpSbRG5uojWE.jpg,"[53, 878]",en,The Signal,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.",9.120171,/aop90vZ5MBQLd1amdBkpqqfZgtP.jpg,3/15/2014,The Signal,FALSE,5.8,659
11229,FALSE,/tJE7l3VSyojurbz9CUTQrDqa96O.jpg,"[35, 18, 53]",en,Freeway,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",8.942955,/hcqW33lk6a1KOd0xLJA5uvEg6jU.jpg,8/23/1996,Freeway,FALSE,6.5,96
10925,FALSE,/jA34vdJCxOZUoi4khkfhq1pX3WG.jpg,"[35, 27]",en,The Return of the Living Dead,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!",8.913721,/1vydUitzC8W8W5oNevEArCltydJ.jpg,5/15/1985,The Return of the Living Dead,FALSE,7.3,276
9081,FALSE,/qJOMs0TouqK01HThBmFv0gL1Ib5.jpg,"[16, 18]",en,Waking Life,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",8.902308,/dHQDhjt84ViDH0DhFm5PSyIo1J.jpg,1/23/2001,Waking Life,FALSE,7.6,273
3134,FALSE,/iZOgAvUt6q356da1sfYz1UalNO.jpg,"[80, 18, 10749, 53]",fr,Baise-moi,"Manu has lived a difficult life. Abused and violently raped, she sets off to find herself only to meet Nadine, a prostitute who has encountered one too many injustices in the world. Angry at the world, they embark on a twisted, rage-filled road trip. They choose to have sex when they please and kill when they need. Leaving a trail of mischief and dead bodies in their wake. Generating a media blitz and manhunt, soon everyone is out to capture the young fugitives.",8.886828,/sLvsIgWMH9bV1IZnZOzY5dXKUHe.jpg,6/28/2000,Rape Me,FALSE,4.2,81
11545,FALSE,/qPjOUMmEeJFRq0BWcGRvgVwuh0O.jpg,"[35, 18]",en,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",8.878747,/q3ov1BFTCRWoR9Q6udaRbmgfWwg.jpg,9/17/1998,Rushmore,FALSE,7.5,707
41280,FALSE,/qPCI9SZmHXmeG6OK367r9GvkuGl.jpg,"[10749, 35]",en,Private Lessons,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.",8.717919,/azdrerXeyr2Aofr7p9osEWnz05g.jpg,8/21/1981,Private Lessons,FALSE,6.3,23
5781,FALSE,/bRuPfz5oC2RHfuAADwojhdinGU3.jpg,"[35, 18, 10749]",fr,Cet obscur objet du désir,"Set in Spain and France against the backdrop of a terrorist insurgency, the film tells the story of an aging Frenchman who falls in love with a young woman who repeatedly frustrates his romantic and sexual desires.",8.709927,/fF9oX0X382BBQhRHsGhoDBkOTgG.jpg,8/17/1977,That Obscure Object of Desire,FALSE,7.5,65
14337,FALSE,/dG7Booc7C2HoVmAZjqAzp2NcTGd.jpg,"[878, 18, 53]",en,Primer,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",8.684141,/pYiAYDn3ltw9Fq7izODuq7oWYwX.jpg,10/8/2004,Primer,FALSE,6.9,698
11448,FALSE,/lwz4r7KS3HbISTa2NplJY5dpBRw.jpg,"[35, 10749]",en,Mighty Aphrodite,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",8.670326,/m0MZabFBNtMuFn3oNcq45M1Jws3.jpg,9/13/1995,Mighty Aphrodite,FALSE,6.7,152
400,FALSE,/5iCxKe3zEPnrc1Y0R0m0YnFdaBO.jpg,"[18, 80]",en,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,8.662085,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,12/1/1995,Things to Do in Denver When You're Dead,FALSE,6.7,92
9787,FALSE,/3mAMaxmEuNFW6Rm9f90wfZgGUvL.jpg,[18],en,Lords of Dogtown,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",8.661689,/k1WjRObfqZV7EfmhsnUmhx88EAa.jpg,6/3/2005,Lords of Dogtown,FALSE,7,225
8327,FALSE,/rDraIKqTIzptvCCkyY5sHKRBm8X.jpg,[18],en,The Holy Mountain,A Mexican master leads a Christ figure and other disciples to a mountain of immortal wise men.,8.652189,/vTravoqadurIyTsq5BtzzWL6cBI.jpg,5/1/1973,The Holy Mountain,FALSE,7.7,154
14748,FALSE,/kVxjPMNUn6nuYQlLP20FVBkQCp7.jpg,"[80, 18]",en,Boy A,"The story of a young ex-con Jack, newly released from serving a prison sentence for a murder he committed as a child.",8.64247,/j4tm5o38uyLMPznF3RecfwI118R.jpg,10/28/2007,Boy A,FALSE,7.1,167
12890,FALSE,/mQpTk6r4IlqqiBwrSUVAZBz6t0M.jpg,"[35, 18, 10749]",en,Smart People,"Professor Lawrence Wetherhold (Dennis Quaid) might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy.",8.602488,/t6yBtAMb1FHCgLZZoBYOBsrQfLd.jpg,4/11/2008,Smart People,FALSE,5.8,76
24469,FALSE,/kIShudKiNt7GGEVf1vP5mNPx27m.jpg,[18],en,Fish Tank,Everything changes for 15 year old Mia when her mum brings home a new boyfriend.,8.594679,/fintdoMWDyxRFBu5iMPNmF3Wftu.jpg,5/14/2009,Fish Tank,FALSE,6.9,273
36819,FALSE,/koPLq718hLXXXEqUyNP2FRbkv6l.jpg,"[10751, 14, 878, 12, 35]",en,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",8.593764,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,7/13/1981,Time Bandits,FALSE,6.6,265
2013,FALSE,/AsCyxEogqOHKEb79G5lwjfx8uSa.jpg,[18],fr,Le scaphandre et le papillon,"Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",8.57161,/j9xijFBmOSitYXAMnO9X9QXZogD.jpg,5/22/2007,The Diving Bell and the Butterfly,FALSE,7.5,302
9515,FALSE,/gIDg3QGCfa0KE2f2VhozCldKafF.jpg,"[28, 35, 80, 18, 53]",en,The Matador,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",8.570329,/5eDauF1rXVXTzZp1o19f9YOqdzx.jpg,5/12/2005,The Matador,FALSE,6.2,145
14139,FALSE,/4bnk6fY6By5em5tFDiESo6gz5ln.jpg,"[878, 53]",es,Los cronocrímenes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,8.569888,/yaPwrv8c2ZKVHdUicUUnA9LvCCh.jpg,10/5/2007,Timecrimes,FALSE,7,330
1024,FALSE,/uF9Pn5ZogD4QOonU0nIiTMKYOMm.jpg,"[18, 14]",en,Heavenly Creatures,"Based on the true story of Juliet Hulme and Pauline Parker, two close friends who share a love of fantasy and literature, who conspire to kill Pauline's mother when she tries to end the girls' intense and obsessive relationship.",8.441199,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,9/2/1994,Heavenly Creatures,FALSE,7,307
9692,FALSE,/5Py4d6rMZe0M2fpzHgKLIP3r1z9.jpg,[18],en,The Woodsman,A paedophile returns to his hometown after 12 years in prison and attempts to start a new life.,8.429748,/zGrg4T8LQhaGAiev28hdS9dt3pM.jpg,12/24/2004,The Woodsman,FALSE,6.9,109
10546,FALSE,/tXuemBGFBIP3OZjSQ56AGSd253E.jpg,"[28, 14, 53]",en,The Crow: City of Angels,"After Ashe and his little son are murdered violently for no reason by Judah's men, he returns from the dead to take revenge. One after one, Judah's people face the power of the dark angel. The second film based on James O'Barr's cult comic.",8.388244,/kxe6WvICLt8Z5nB76nuPh9OO4DG.jpg,8/29/1996,The Crow: City of Angels,FALSE,5.2,125
10008,FALSE,/AfEXfGOyHleuDcMAIXoDGlnJQYa.jpg,"[27, 53]",en,An American Haunting,Based on the true events of the only case in US History where a spirit caused the death of a man.,8.386192,/8JlrHQxwbvrfFyCF8II7IlTNiY5.jpg,5/5/2005,An American Haunting,FALSE,5.3,144
331190,FALSE,/mlFuPxdzi6B3mZHnkZVq3YTg1rS.jpg,"[80, 18, 53]",en,Captive,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",8.370399,/jZHi6N9SL2Y0O6ZhA1mFSXfSP07.jpg,9/17/2015,Captive,FALSE,5.6,96
2074,FALSE,/zsWJLoAIoOYiuTsQgiDbmLgcHRq.jpg,"[35, 10749]",en,Flirting with Disaster,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",8.300124,/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg,3/22/1996,Flirting with Disaster,FALSE,6.3,66
111969,FALSE,/sypQlfdD6dij70dzpQMRE4QjGVA.jpg,"[18, 35]",en,Stuck in Love,"An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",8.270827,/wxrH3NZ4wTtHVzbquknLRRQMFWW.jpg,9/9/2012,Stuck in Love,FALSE,7.3,711
11298,FALSE,/jkYLLMhDhnJIp5Sp1ujdWh44wOz.jpg,[27],en,The Howling,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",8.265823,/zXiQCqtw5lZwrLDqRPbAJhT80Ri.jpg,3/13/1981,The Howling,FALSE,6.4,174
147,FALSE,/rJ4PKIHYarZfVOqpSxcjRIvC1A9.jpg,[18],fr,Les Quatre Cents Coups,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",8.243369,/nKVXTcCtOc3Zuu4yCEDMOUyeXfH.jpg,5/4/1959,The 400 Blows,FALSE,8,386
8981,FALSE,/31qIlm8x6JH9AJDp8i9Z8fX2Dad.jpg,"[18, 10751]",en,Dear Frankie,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",8.239545,/7AaqSCwERgN6fe5dRvhiC4NlzjU.jpg,5/18/2004,Dear Frankie,FALSE,7,53
12165,FALSE,/rAY51Y6Asy37nwawUCHGMvOobPF.jpg,"[18, 10749]",en,The Burning Plain,"A trailer is burning in the middle of a plain. The bodies of two adulterous lovers are found. Scenes from both families, before and after the dramatic events, suggest an unusual connection between them. But what is their secret?",8.195664,/j5dUcaMtaAa0Cx3ex8CjuJnvrPA.jpg,7/11/2008,The Burning Plain,FALSE,6.6,112
10569,FALSE,/i0peJqE6Fc6zmNAg8MZC4f9kSA2.jpg,"[28, 35, 80]",en,Small Time Crooks,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.,8.193112,/ruZ7TOYaPPsNPyNHuYrpkmsHKbw.jpg,5/19/2000,Small Time Crooks,FALSE,6.4,161
16759,FALSE,/4pijs6nhYxqKxoiVV1iW6TIkcp4.jpg,"[80, 18, 53]",en,Five Minutes of Heaven,"The story of former UVF member Alistair Little. Twenty-five years after Little killed Joe Griffen's brother, the media arrange an auspicious meeting between the two.",8.179613,/phpycIKlAJaKPwonMgBweFr3BXD.jpg,1/19/2009,Five Minutes of Heaven,FALSE,6.6,48
9451,FALSE,/ug7Hmj9ueIzvZwiVNtbO1VEt3Z2.jpg,[35],en,Election,A high school teacher's personal life becomes complicated as he works with students during the school elections.,8.171241,/4RHyF1v1n4iodWzHG4m7XkGcJVB.jpg,4/23/1999,Election,FALSE,6.7,278
793,FALSE,/eWzEX02Pw9TN8nCsCASPdtBHXo6.jpg,"[80, 18, 9648, 53]",en,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",8.162518,/psJb2NQKUWDQyhMRV3hoEWk60gS.jpg,8/1/1986,Blue Velvet,FALSE,7.6,805
6404,FALSE,/hqSThhiEMal7eSWEoWgeVyvSLAW.jpg,"[18, 27]",de,Nosferatu: Phantom der Nacht,"Jonathan Harker is sent away to Count Dracula's castle to sell him a house in Virna, where he lives. But Count Dracula is a vampire, an undead ghoul living of men's blood. Inspired by a photograph of Lucy Harker, Dracula moves to Virna, bringing with him death and plague. An unusually contemplative version of Dracula, in which the vampire bears the cross of not being able to get old and die.",8.146623,/fKFkl1G6XldPz4jD82DpFdYduI6.jpg,4/11/1979,Nosferatu the Vampyre,FALSE,7.5,155
9270,FALSE,/paHvFDm2uLTzVXpb59fsuJCz89b.jpg,"[18, 9648]",en,Brick,A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,8.12711,/hyALqQpaTv0GGV4axqePihEmCY8.jpg,1/30/2005,Brick,FALSE,6.8,381
9716,FALSE,/zPUzsnEFPkEhhcQJpwLK29pgTgW.jpg,"[10402, 35, 10749]",en,Everyone Says I Love You,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,8.099554,/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg,12/6/1996,Everyone Says I Love You,FALSE,6.5,152
10683,FALSE,/ArW9pVWnEqYKx0zbEIIVr6pzsvO.jpg,"[35, 18]",en,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",8.089572,/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,10/16/1998,Happiness,FALSE,7.5,206
13785,FALSE,/j54X5YgHAPsO5GT0Z4nbk1sFokH.jpg,[35],en,Best in Show,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",8.087658,/rDoVUVT5CGkraBjEukfBTHsxBN9.jpg,9/19/2000,Best in Show,FALSE,6.7,171
10217,FALSE,/l8Lw022ltNL362jyq2W22RHknFE.jpg,[18],en,The Sweet Hereafter,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",8.04531,/bMmbAvCJ9ZLgCQq0YxygOMQxzEZ.jpg,5/14/1997,The Sweet Hereafter,FALSE,6.9,113
13243,FALSE,/5tpSQaRnVddPLgi5HXJ2IKpqxOx.jpg,"[35, 18, 10749]",en,Meet Bill,A mild-mannered bank executive (Aaron Eckhart) mentors a teenage con artist and tries to make a career change as a doughnut merchant.,8.031499,/8PVpgaTuJcnkrMtfsPDpWwFLHa.jpg,9/7/2007,Meet Bill,FALSE,5.9,94
10997,FALSE,/sRCjobXivhWdPynxdlbLZHwQ11J.jpg,[18],zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled, ""Farewell My Concubine,"" that brings them fame and fortune. When Shitou marries Juxian, Doutzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",8.02863,/iQ7qq1MStTg5G7ID7vxW2rwfsdW.jpg,9/16/1993,Farewell My Concubine,FALSE,7.9,101
696,FALSE,/qjm30F9hwJ6BNbsb7iOrrKwkY3n.jpg,"[35, 18, 10749]",en,Manhattan,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,7.961165,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,4/25/1979,Manhattan,FALSE,7.8,628
7874,FALSE,/gaqZmj5ulnXK2QsADxt5A5RXYk2.jpg,[18],en,Black Snake Moan,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",7.940028,/vqSmcjiN3nJVSWumCHcytFVWD03.jpg,12/8/2006,Black Snake Moan,FALSE,6.6,255
10480,FALSE,/4SWD1PjDn7bOQOewrUIt5gkECsi.jpg,"[35, 80, 53]",en,Nurse Betty,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't really exist. After all, life is no excuse for not living. Traumatized by a savage event, Betty enters into a fugue state that allows -- even encourages -- her to keep functioning... in a kind of alternate reality.",7.920885,/k14gKsl0WzD4R3vS7xeeWRePirJ.jpg,9/8/2000,Nurse Betty,FALSE,5.9,113
10740,FALSE,/dM2h4X1EKa8xtKiTjioO8xx0boY.jpg,"[18, 9648, 53]",en,Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",7.909925,/d1X24rSfYIaQbjHhlOfOK7zDRtg.jpg,9/8/2004,Birth,FALSE,5.9,188
883,FALSE,/7e6eM6lqj8VB5IqPK57RuDJZXYt.jpg,"[35, 18]",en,Coffee and Cigarettes,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,7.902242,/myLbZRsgRVyfj1luCvUcgB9cjGs.jpg,9/5/2003,Coffee and Cigarettes,FALSE,6.9,232
