,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,id,belongs_to_collection,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop,12,878,28,18,10751,53,35,80,9648,14,27,10749,99,10402,36,10752,16,37,10769,10770,Number of Production Companies,Release Month,'US','CA','GB',OTHER,'en','otherLang'
3124,3124,3124,3124,3124,172868,0.0,[],en,Madagascar Skin,0.00132,[],[],1/26/1995,96.0,[],Released,,Madagascar Skin,0,0.0,172868,3.264579,0.921591,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3125,3125,3125,3125,3125,263962,0.0,"[{'name': 'Documentary', 'id': 99}]",en,The Shaman's Apprentice,0.002916,[],[],5/27/2001,54.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Shaman's Apprentice,0,0.0,263962,4.973765,0.0008,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0
3126,3126,3126,3126,3126,27533,0.0,"[{'name': 'Horror', 'id': 27}]",en,Demon Queen,0.000291,"[{'name': 'Camera 1 Productions', 'id': 82447}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1987,54.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Demon Queen,0,0.0,27533,0.168,0.0216,0.0108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0
3127,3127,3127,3127,3127,269984,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,In Love Again,0.001284,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1969,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,In Love Again,0,0.0,269984,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3128,3128,3128,3128,3128,24072,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Naked Jane,0.001283,[],[],1/1/1995,0.0,[],Released,,Naked Jane,0,0.0,24072,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3129,3129,3129,3129,3129,395487,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Small Hours,0.002579,"[{'name': 'Bell Film Exchange', 'id': 76216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/13/1962,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Small Hours,0,0.0,395487,0.12,2.6e-05,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
3130,3130,3130,3130,3130,264896,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]",en,Between Friends,0.002558,"[{'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Famous Players', 'id': 36555}, {'name': 'Toronto-Dominion Bank', 'id': 76649}, {'name': 'Clearwater Films', 'id': 76650}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",10/1/1973,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Between Friends,0,0.0,264896,3.351025,0.932957,0.098705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,0,1,0,0,0,0
3131,3131,3131,3131,3131,32223,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",en,American Chai,0.002527,[],[],1/1/2001,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,American Chai,0,0.0,32223,0.091193,0.000972,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3132,3132,3132,3132,3132,484344,0.0,"[{'name': 'Drama', 'id': 18}]",en,Still Life,0.002444,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/12/2001,90.0,[],Released,Smile.,Still Life,0,0.0,484344,0.4,0.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,0
3133,3133,3133,3133,3133,164570,0.0,[],en,Rogue's Gallery,0.001258,"[{'name': 'Paramount Pictures', 'id': 4}]",[],1/1/1966,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rogue's Gallery,0,0.0,164570,1.2,0.52,0.466812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0
3134,3134,3134,3134,3134,39505,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Edge of Quarrel,0.002332,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/2/2000,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Edge of Quarrel,0,0.0,39505,0.003734,2.6e-05,8e-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,0,0,0,0,0
3135,3135,3135,3135,3135,47183,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}]",en,Camp Stories,0.002314,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1997,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,,Camp Stories,0,0.0,47183,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3136,3136,3136,3136,3136,256708,0.0,"[{'name': 'Comedy', 'id': 35}]",en,The Naughty Shutter,0.001248,[],[],12/16/1963,55.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A who done it on the nudie kick,The Naughty Shutter,0,0.0,256708,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0
3137,3137,3137,3137,3137,465601,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Pig!,0.002307,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1996,2.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Pig!,0,0.0,465601,2.224568,0.003707,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3138,3138,3138,3138,3138,430251,0.0,"[{'name': 'War', 'id': 10752}]",en,Face in the Rain,0.002254,"[{'name': 'Embassy Pictures', 'id': 44730}, {'name': 'Calvic Productions', 'id': 84444}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/31/1964,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Face in the Rain,0,0.0,430251,0.446474,0.000292,5.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12.0,1,0,0,0,0,0
3139,3139,3139,3139,3139,108253,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Mystery', 'id': 9648}]",en,The Master Mystery,0.001223,"[{'name': 'Rolfe Photoplays', 'id': 45527}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/2/1919,238.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Master Mystery,0,0.0,108253,0.002971,4.2e-05,2e-06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,0,0,0
3140,3140,3140,3140,3140,55098,0.0,"[{'name': 'Drama', 'id': 18}]",en,Last Call,0.001946,"[{'name': 'Roos Film', 'id': 55502}]","[{'iso_3166_1': 'CL', 'name': 'Chile'}]",1/1/1999,92.0,[],Released,,Last Call,0,0.0,55098,1.664801,1.648143,1.381362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0
3141,3141,3141,3141,3141,255207,0.0,"[{'name': 'Drama', 'id': 18}]",en,Pure Race,0.001942,"[{'name': 'Cornerstone Pictures', 'id': 46813}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1995,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In a world of hate only their friendship can keep them alive,Pure Race,0,0.0,255207,0.4,8e-06,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
3142,3142,3142,3142,3142,40970,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Foreign', 'id': 10769}]",en,The Jolly Boys' Last Stand,0.001205,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/2000,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,,The Jolly Boys' Last Stand,0,0.0,40970,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,0
3143,3143,3143,3143,3143,47592,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Silver Man,0.001914,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2000,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,,Silver Man,0,0.0,47592,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3144,3144,3144,3144,3144,464967,0.0,"[{'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}]",it,Lucrezia,0.001893,"[{'name': 'Denwer Film', 'id': 92158}, {'name': 'Dorer', 'id': 92159}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",7/7/1968,98.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Lucrezia,0,0.0,464967,0.274355,0.03024,0.017826,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,0,0,0,1,0,0
3145,3145,3145,3145,3145,219156,0.0,"[{'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}]",en,Treasure of the Moon Goddess,0.001882,"[{'name': 'Patsa Productions S.A', 'id': 34225}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1987,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Treasure of the Moon Goddess,0,0.0,219156,1.103736,0.071417,0.000735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,1,0,0
3146,3146,3146,3146,3146,98177,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Prime Time,0.001201,[],[],4/1/1960,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"This Is The Time Of The Violent Plunge Into Adulthood... The Prime Time ... of Youth, Life and Love!",The Prime Time,0,0.0,98177,1.181571,0.12,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0
3147,3147,3147,3147,3147,357817,0.0,"[{'name': 'Horror', 'id': 27}]",en,The Devil's Pet,0.001862,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1994,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Devil's Pet,0,0.0,357817,0.876456,0.660582,0.108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3148,3148,3148,3148,3148,348173,0.0,"[{'name': 'Horror', 'id': 27}]",en,The Bizarre Case of the Electric Cord Strangler,0.001785,"[{'name': 'Factory 2000', 'id': 4715}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/1/1999,85.0,[],Released,,The Bizarre Case of the Electric Cord Strangler,0,0.0,348173,1.164124,0.072,0.000197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0
3149,3149,3149,3149,3149,312760,0.0,"[{'name': 'Animation', 'id': 16}]",en,Uncle Walt,0.001188,"[{'name': 'UCLA School of Film and Television', 'id': 10250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1964,0.0,[],Released,,Uncle Walt,0,0.0,312760,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0
3150,3150,3150,3150,3150,23796,0.0,"[{'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",en,Junction,0.001746,[],[],1/1/1900,0.0,[],Released,,Junction,0,0.0,23796,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3151,3151,3151,3151,3151,423847,0.0,[],en,Thunder Over Mexico,0.001187,"[{'name': 'The Mexican Picture Trust', 'id': 91802}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/22/1933,70.0,[],Released,,Thunder Over Mexico,0,0.0,423847,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
3152,3152,3152,3152,3152,355368,0.0,"[{'name': 'Drama', 'id': 18}]",en,The Singles,0.001185,"[{'name': 'Associates Productions', 'id': 80181}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/29/1967,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,NEED A DATE? AUTO-MATE!,The Singles,0,0.0,355368,0.2184,0.036,0.000817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,1,0,0,0,0,0
3153,3153,3153,3153,3153,111446,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'TV Movie', 'id': 10770}, {'name': 'War', 'id': 10752}]",en,Hell Raiders,0.001181,"[{'name': 'Azalea Pictures', 'id': 4335}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1968,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hell Raiders,0,0.0,111446,0.306468,0.23352,0.024396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.0,1,0,0,0,0,0
3154,3154,3154,3154,3154,348502,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",en,The Disturbance at Dinner,0.00169,"[{'name': 'Alberon Productions', 'id': 58027}]",[],10/1/1998,0.0,[],Released,,The Disturbance at Dinner,0,0.0,348502,0.076631,0.00635,0.001323,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,0,0,0,0,0,0
3155,3155,3155,3155,3155,46795,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Johnny,0.001679,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1/1/1999,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,,Johnny,0,0.0,46795,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0
3156,3156,3156,3156,3156,353922,0.0,"[{'name': 'Drama', 'id': 18}]",en,In Between,0.001179,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1955,10.0,[],Released,,In Between,0,0.0,353922,0.02147,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3157,3157,3157,3157,3157,257266,0.0,"[{'name': 'Drama', 'id': 18}]",en,Journey,0.001655,[],[],10/6/1972,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Journey,0,0.0,257266,2.06911,1.535998,0.003827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0
3158,3158,3158,3158,3158,344077,0.0,[],en,Haircut,0.001651,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1963,0.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Haircut,0,0.0,344077,0.30576,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3159,3159,3159,3159,3159,376364,0.0,"[{'name': 'Music', 'id': 10402}]",en,Teenie Weenie Boppie,0.001177,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1997,7.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Teenie Weenie Boppie,0,0.0,376364,8.8e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3160,3160,3160,3160,3160,455708,0.0,"[{'name': 'Documentary', 'id': 99}]",ar,Whispers,0.001177,[],[],5/2/1999,15.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,Whispers,0,0.0,455708,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0
3161,3161,3161,3161,3161,434577,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,Building Bombs,0.001649,"[{'name': 'Delivery System Pictures LLC', 'id': 85417}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/5/2000,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Building Bombs,0,0.0,434577,0.4,0.12,0.036,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0
3162,3162,3162,3162,3162,28841,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}]",en,Madison,0.001177,[],[],1/1/1900,0.0,[],Released,,Madison,0,0.0,28841,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3163,3163,3163,3163,3163,300404,0.0,[],en,Line of Apogee,0.001177,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/9/1968,58.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Line of Apogee,0,0.0,300404,0.12,0.036,0.001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0
3164,3164,3164,3164,3164,220864,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Thriller', 'id': 53}, {'name': 'Mystery', 'id': 9648}, {'name': 'Drama', 'id': 18}]",en,Dead Man's Girl,0.001177,"[{'name': 'Lexington Films', 'id': 16764}, {'name': 'Peregrine Films', 'id': 16765}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/18/1998,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Violent Thriller.,Dead Man's Girl,0,0.0,220864,0.004536,4.6e-05,1.3e-05,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0,0,1,0,0,0
3165,3165,3165,3165,3165,282184,0.0,"[{'name': 'Fantasy', 'id': 14}]",en,"Dorothy, the Kansas City Pot Head",0.001177,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1968,0.0,[],Released,,"Dorothy, the Kansas City Pot Head",0,0.0,282184,0.156,0.005228,1e-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3166,3166,3166,3166,3166,268525,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Action', 'id': 28}]",pl,Bułgarski Pościkk,0.001177,[],[],1/1/2001,,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Bułgarski Pościkk,0,0.0,268525,0.0108,0.000414,0.000197,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3167,3167,3167,3167,3167,455208,0.0,"[{'name': 'Documentary', 'id': 99}]",fa,Tappehaye queytariye,0.001177,[],[],4/29/1969,15.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Hills of Qaytariyeh,0,0.0,455208,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0
3168,3168,3168,3168,3168,465268,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Bitter Paradise: The Sell-out of East Timor,0.001648,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",1/1/1996,56.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bitter Paradise: The Sell-out of East Timor,0,0.0,465268,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,0
3169,3169,3169,3169,3169,44948,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",en,I'm Not Like That No More,0.000165,[],[],,0.0,[],Released,,I'm Not Like That No More,0,0.0,44948,0.000578,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.795,0,0,0,0,0,0
3170,3170,3170,3170,3170,292773,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,Deadly Rivals,0.00147,"[{'name': 'Greenwich Films', 'id': 73174}, {'name': 'Deadly R.P. Inc', 'id': 73175}, {'name': 'Ramsway Ltd.', 'id': 73176}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/30/1993,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In Miami, The Only Thing Hotter Than The Days Are The Nights.",Deadly Rivals,0,0.0,292773,2.351717,1.539927,1.293955,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,1,0,0,0,0,0
3171,3171,3171,3171,3171,397075,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",en,Second Wind,0.001215,"[{'name': 'Olympic Films Ltd.', 'id': 76653}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",4/8/1976,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Running kept him alive,Second Wind,0,0.0,397075,0.993089,0.12,0.057585,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0
3172,3172,3172,3172,3172,65090,0.0,"[{'name': 'Comedy', 'id': 35}]",en,The Donor Conspiracy,0.000127,[],[],,0.0,[],Released,,The Donor Conspiracy,0,0.0,65090,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.795,0,0,0,0,0,0
3173,3173,3173,3173,3173,279176,0.0,"[{'name': 'Comedy', 'id': 35}]",en,The Preview Zone,0.001182,[],[],,73.0,[],Released,,The Preview Zone,0,0.0,279176,3e-06,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.795,0,0,0,0,0,0
3174,3174,3174,3174,3174,461801,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Jack And His Friends,0.001077,[],[],1/1/1992,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Dangerousy Subversive Comedy,Jack And His Friends,0,0.0,461801,3.062892,0.75305,0.71812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3175,3175,3175,3175,3175,252945,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}, {'name': 'Romance', 'id': 10749}]",en,Silver City,0.000107,[],[],9/27/1984,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,New Land... New Life... New Love...,Silver City,0,0.0,252945,0.449033,0.4,0.03801,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.0,0,0,0,0,0,0
3176,3176,3176,3176,3176,397169,0.0,"[{'name': 'Drama', 'id': 18}]",en,Change of Heart,0.00078,"[{'name': 'D.E.S.C.A. Productions Ltd.', 'id': 76690}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",5/21/1993,96.0,[],Released,,Change of Heart,0,0.0,397169,0.561757,0.52,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0,1,0,0,0,0
3177,3177,3177,3177,3177,109610,0.0,"[{'name': 'Thriller', 'id': 53}, {'name': 'Romance', 'id': 10749}]",en,Blindside,7.2e-05,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Simcom Limited', 'id': 15059}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",9/1/1987,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"First, he was paid to watch her. Now, he'd pay any price to have her.",Blindside,0,0.0,109610,3.139022,2.08525,1.482643,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9.0,0,1,0,0,0,0
3178,3178,3178,3178,3178,28718,0.0,"[{'name': 'Action', 'id': 28}]",en,Scorpion,5.5e-05,[],[],1/1/1986,58.0,[],Released,,Scorpion,0,0.0,28718,1.103736,0.2352,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3179,3179,3179,3179,3179,254605,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}]",en,Gemini: The Twin Stars,0.000472,"[{'name': 'Primwest', 'id': 19891}, {'name': 'Strada Films', 'id': 19892}, {'name': 'Television Suisse Romande', 'id': 19893}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",5/21/1988,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing is ever the End of the World.,Gemini: The Twin Stars,0,0.0,254605,0.06552,0.036,0.000112,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0,0,0,1,0,0
3180,3180,3180,3180,3180,67970,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Pink Angels,0.000426,"[{'name': 'Plateau Productions', 'id': 7050}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/12/1972,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Catch the Pink Angels ... if you can!,Pink Angels,0,0.0,67970,1.216251,0.8,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0
3181,3181,3181,3181,3181,114734,0.0,"[{'name': 'Drama', 'id': 18}]",en,"Jim, the World's Greatest",4.6e-05,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'New Breed Productions Inc.', 'id': 41313}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1976,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Cheerleader. The Girlfriend. The Brother. The Father. He took care of them all.,"Jim, the World's Greatest",0,0.0,114734,0.561292,0.058747,0.00648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0
