id,adult,backdrop_path,belongs_to_collection,genres,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop
68924,FALSE,/Gv0ljEi6hJd4WI8wHprTXZlw8N.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0119349,en,The Ice Storm,"In the weekend after thanksgiving 1973 the Hoods are skidding out of control. Benjamin Hood reels from drink to drink, trying not to think about his trouble at the office. His wife, Elena, is reading self help books and losing patience with her husband's lies. Their son, Paul, home for the holidays, escapes to the city to pursue an alluring rich girl from his prep school. Young, budding nymphomaniac, Wendy Hood roams the neighborhood, innocently exploring liquor cabinets and lingerie drawers of her friends' parents, looking for something new. Then an ice storm hits, the worst in a century.",9.253372,/e3j1Pn67bWos1pnBDE9GJNeAtcT.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/27/1997,112,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"It was 1973, and the climate was changing.",The Ice Storm,188,7,68924,9.560915,6.472962,4.507364
1365,FALSE,/rNLu39wGShIXz0W28tJqGc44VOz.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0285742,en,Monster's Ball,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",6.992731,/8tQ2ZtUJ4bxxUF1slc6DKBXOtTN.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Lee Daniels Entertainment', 'id': 695}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/11/2001,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A lifetime of change can happen in a single moment.,Monster's Ball,271,6.6,1365,6.035135,5.344318,3.63937
2142,FALSE,/ltq1i8ienPm7OSdOXl3o8ROgmKc.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",tt0118887,en,Cop Land,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",8.336631,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Across the River Productions', 'id': 978}, {'name': 'Woods Entertainment', 'id': 979}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/15/1997,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No One Is Above The Law.,Cop Land,412,6.6,2142,7.663846,7.070295,3.780653
370663,FALSE,/okSVtwaS8DqLHGe1QQgREf2haCy.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt5073620,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,7.790924,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,"[{'name': 'Serendipity Point Films', 'id': 805}, {'name': 'Distant Horizon', 'id': 85681}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2/10/2017,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Below Her Mouth,141,6.2,370663,1.846498,1.556201,0.619275
43923,FALSE,/u3kOcfdPhZXdYM1axAkU5sPYZS9.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0804497,en,It's Kind of a Funny Story,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,7.879537,/wADblWdHMk2SIaZRBazTGOTBf4w.jpg,"[{'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/6/2010,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,740,7,43923,4.430703,2.943556,2.431067
2016,FALSE,/uVUqJ7tsyAWoM7uxSeE76t86h0t.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'History', 'id': 36}, {'name': 'War', 'id': 10752}]",tt0444182,fr,Indigènes,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination.",4.726762,/kVXGxm7xEjz5cFEXqwWf1bjYOBE.jpg,"[{'name': 'Tessalit Productions', 'id': 858}]","[{'iso_3166_1': 'DZ', 'name': 'Algeria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",5/25/2006,128,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The true story of World War II's forgotten heroes.,Days of Glory,102,6.7,2016,3.28746,2.053485,1.327969
13008,FALSE,/cE7Z7hCqDWoO8a9rhQjfIItpeT1.jpg,,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",tt0802948,en,An American Crime,"The true story of suburban housewife Gertrude Baniszewski, who kept a teenage girl locked in the basement of her Indiana home during the 1960s.",10.476402,/62kJ9k0NtRV2QMvZAhl3jdTbnaK.jpg,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Showtime Networks', 'id': 4343}, {'name': 'First Look International', 'id': 11054}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/27/2007,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of a child's punishment that became a woman's crime.,An American Crime,178,7.3,13008,6.939433,3.506639,3.469183
231576,FALSE,/qPQ6UyQuyteZEDxbGDaE04SswFO.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",tt2870708,en,Wish I Was Here,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",7.983724,/8b54J6gCM27QodPBoBWAcC9JHnd.jpg,"[{'name': 'Double Feature Films', 'id': 215}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Worldview Entertainment', 'id': 9015}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/18/2014,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is an occasion. Rise to it.,Wish I Was Here,323,6.4,231576,7.713943,3.685683,3.0872
13195,FALSE,/fKU6XKfmyEuoXjmhkQ8IOIMvpUk.jpg,,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0780516,en,Flawless,"A female executive (Demi Moore) and a night janitor (Michael Caine) conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.",5.973848,/4VxDg0P8eGhPpplvSwpz2hARIig.jpg,"[{'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Delux Productions', 'id': 1472}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Future Films', 'id': 10843}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Pierce/Williams Entertainment', 'id': 18621}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",9/1/2007,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Flawless,150,6.6,13195,7.060138,5.088107,3.033286
12498,FALSE,/8EYj7lENYgLab54yuGP7X4EWOA9.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0117666,en,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",7.170713,/tUQRe2VQWdiIdSjpD28w7Rm8Ccb.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/30/1996,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A simple man. A difficult choice.,Sling Blade,252,7.4,12498,3.63937,3.500673,3.227789
242095,FALSE,/h46PKAt7gicRMzZGpSbRG5uojWE.jpg,,"[{'name': 'Thriller', 'id': 53}, {'name': 'Science Fiction', 'id': 878}]",tt2910814,en,The Signal,"Three college students on a road trip across the Southwest experience a detour – the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.",6.729026,/aop90vZ5MBQLd1amdBkpqqfZgtP.jpg,"[{'name': 'Automatik Entertainment', 'id': 28163}, {'name': 'Low Spark Films', 'id': 28286}, {'name': 'Signal Film Group', 'id': 87213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/2014,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,R U Agitated?,The Signal,660,5.8,242095,8.177051,2.638768,2.205578
11229,FALSE,/tJE7l3VSyojurbz9CUTQrDqa96O.jpg,1,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0116361,en,Freeway,"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",5.852443,/hcqW33lk6a1KOd0xLJA5uvEg6jU.jpg,"[{'name': 'The Kushner-Locke Company', 'id': 2499}, {'name': 'August Entertainment', 'id': 3322}, {'name': 'Multicom entertainment', 'id': 30702}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/23/1996,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her life is no fairy tale.,Freeway,97,6.5,11229,7.838014,3.258583,2.623963
10925,FALSE,/jA34vdJCxOZUoi4khkfhq1pX3WG.jpg,1,"[{'name': 'Comedy', 'id': 35}, {'name': 'Horror', 'id': 27}]",tt0089907,en,The Return of the Living Dead,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!",6.437058,/1vydUitzC8W8W5oNevEArCltydJ.jpg,"[{'name': 'Hemdale Film Corporation', 'id': 469}, {'name': 'Fox Films Ltd.', 'id': 4763}, {'name': 'Cinema 84', 'id': 4764}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/15/1985,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're Back From The Grave and Ready To Party!,The Return of the Living Dead,277,7.3,10925,1.18636,1.103736,0.932159
9081,FALSE,/qJOMs0TouqK01HThBmFv0gL1Ib5.jpg,,"[{'name': 'Animation', 'id': 16}, {'name': 'Drama', 'id': 18}]",tt0243017,en,Waking Life,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",5.436346,/dHQDhjt84ViDH0DhFm5PSyIo1J.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Thousand Words', 'id': 380}, {'name': 'Independent Film Channel (IFC)', 'id': 8857}, {'name': 'Detour Filmproduction', 'id': 11510}, {'name': 'Line Research', 'id': 27356}, {'name': 'Flat Black Films', 'id': 27357}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/23/2001,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dreams. What are they? An escape from reality or reality itself?,Waking Life,273,7.6,9081,4.771382,3.525315,2.601161
3134,FALSE,/iZOgAvUt6q356da1sfYz1UalNO.jpg,,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Thriller', 'id': 53}]",tt0249380,fr,Baise-moi,"Manu has lived a difficult life. Abused and violently raped, she sets off to find herself only to meet Nadine, a prostitute who has encountered one too many injustices in the world. Angry at the world, they embark on a twisted, rage-filled road trip. They choose to have sex when they please and kill when they need. Leaving a trail of mischief and dead bodies in their wake. Generating a media blitz and manhunt, soon everyone is out to capture the young fugitives.",6.674024,/sLvsIgWMH9bV1IZnZOzY5dXKUHe.jpg,"[{'name': 'Toute Premiere Fois', 'id': 1285}, {'name': 'Canal+', 'id': 5358}, {'name': 'Take One Productions', 'id': 5942}, {'name': 'Pan Européenne Productions', 'id': 7009}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",6/28/2000,77,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Rape Me,83,4.3,3134,1.299574,1.137873,1.037196
11545,FALSE,/qPjOUMmEeJFRq0BWcGRvgVwuh0O.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt0128445,en,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",7.632812,/q3ov1BFTCRWoR9Q6udaRbmgfWwg.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/17/1998,93,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Love. Expulsion. Revolution.,Rushmore,720,7.5,11545,3.689269,3.559634,2.841289
41280,FALSE,/qPCI9SZmHXmeG6OK367r9GvkuGl.jpg,,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",tt0082948,en,Private Lessons,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.",6.347688,/azdrerXeyr2Aofr7p9osEWnz05g.jpg,"[{'name': 'Jensen Farley Pictures', 'id': 4664}, {'name': 'Barry & Enright Productions', 'id': 11616}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/21/1981,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When EMANUELLE's Sylvia Kristel is your teacher the bedroom is the classroom,Private Lessons,23,6.3,41280,2.554293,1.480555,0.879068
5781,FALSE,/bRuPfz5oC2RHfuAADwojhdinGU3.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt0075824,fr,Cet obscur objet du désir,"Set in Spain and France against the backdrop of a terrorist insurgency, the film tells the story of an aging Frenchman who falls in love with a young woman who repeatedly frustrates his romantic and sexual desires.",6.806489,/fF9oX0X382BBQhRHsGhoDBkOTgG.jpg,"[{'name': 'Greenwich Film Productions', 'id': 1657}, {'name': 'In-Cine Compania Industrial Cinematografica', 'id': 4808}, {'name': 'Les Films Galaxie', 'id': 9377}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",8/17/1977,105,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Luis Buñuel's masterpiece,That Obscure Object of Desire,65,7.5,5781,3.183049,1.435617,0.851679
14337,FALSE,/dG7Booc7C2HoVmAZjqAzp2NcTGd.jpg,,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",tt0390384,en,Primer,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",7.004621,/pYiAYDn3ltw9Fq7izODuq7oWYwX.jpg,"[{'name': 'Thinkfilm', 'id': 446}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/8/2004,77,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What happens if it actually works?,Primer,707,6.9,14337,1.020796,0.08064,0.048121
11448,FALSE,/lwz4r7KS3HbISTa2NplJY5dpBRw.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",tt0113819,en,Mighty Aphrodite,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",5.901549,/m0MZabFBNtMuFn3oNcq45M1Jws3.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Magnolia Pictures', 'id': 1030}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/13/1995,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mighty Aphrodite,152,6.7,11448,6.725912,4.663061,2.574578
400,FALSE,/5iCxKe3zEPnrc1Y0R0m0YnFdaBO.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]",tt0114660,en,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,5.410313,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/1/1995,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,92,6.7,400,6.407892,4.346201,2.947185
9787,FALSE,/3mAMaxmEuNFW6Rm9f90wfZgGUvL.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0355702,en,Lords of Dogtown,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",5.401253,/k1WjRObfqZV7EfmhsnUmhx88EAa.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/3/2005,107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"They never thought they'd be famous, but they always thought they'd be friends.",Lords of Dogtown,233,7,9787,5.793973,5.344318,4.376308
